GO:0023052	0.0
GO:0051704	0.0
GO:0022610	0.0
GO:0050896	0.0
GO:0051179	0.0
GO:0000003	0.0
GO:0015976	0.0
GO:0019740	0.0
GO:0009758	0.0
GO:0040011	0.0
GO:0110148	0.0
GO:1905413	0.0
GO:0006791	0.0
GO:0008152	0.0
GO:0002376	0.0
GO:0051703	0.0
GO:0040007	0.0
GO:0043473	0.0
GO:0009987	0.0
GO:0032501	0.0
GO:0048511	0.0
GO:0016032	0.0
GO:0032502	0.0
GO:0065007	0.0
GO:0007610	0.0
GO:0044419	0.0
GO:0009628	2.207979669797095
GO:0006950	1.2044959493216116
GO:0009605	1.5547539993918384
GO:0014854	10.440727627472336
GO:0042221	1.0007079090612385
GO:0051606	4.937263240772373
GO:0009607	2.4320443597315355
GO:0014823	7.278107426653258
GO:0051775	10.199719527968542
GO:0009719	2.7692669763030104
GO:0051234	0.4630687161817099
GO:0051235	5.2143191208007655
GO:0031503	4.936073464730801
GO:0033036	1.6803405487984147
GO:1902579	5.859496908938255
GO:0019954	4.955453561046738
GO:0032505	4.757942727932527
GO:0022414	0.055449351023459506
GO:0060361	6.900579332630413
GO:0036268	8.97096866052181
GO:0033058	7.970968660521811
GO:0070988	7.40966764138566
GO:1901764	13.933229597442674
GO:1901275	14.933229597442672
GO:0042440	5.796238485362443
GO:0044238	0.31409862005840844
GO:0006739	8.138813731092567
GO:0032259	5.101922353640623
GO:0044281	2.2384364424427226
GO:0070085	5.692438265280716
GO:0018933	12.61130150255531
GO:0009058	1.6086271073529574
GO:0071704	0.11974899900532253
GO:0046034	6.023336513672631
GO:1990845	10.289373407667949
GO:0006807	0.4840164553400917
GO:0009056	2.4876973784143606
GO:0016999	7.100339583277931
GO:0019674	9.026339001834154
GO:0006734	8.955949673942756
GO:0019748	5.030854482956647
GO:0032963	9.050586548080831
GO:0045730	9.933229597442672
GO:0002252	3.423089771573577
GO:0019882	5.319253960589037
GO:0006955	0.7589919004962051
GO:0080190	9.235056862707102
GO:0030447	2.232804410975722
GO:0033060	4.1404812235498305
GO:0048066	0.6652390900650712
GO:0006928	3.6502414095884004
GO:0008283	5.757986012029303
GO:0007017	4.773968310571158
GO:0051301	5.657635486696834
GO:0036166	11.055666560669987
GO:0030029	4.964672028449395
GO:0019835	8.83327413933354
GO:0061919	6.476727847576601
GO:0071840	1.7873195059874696
GO:0008037	6.66793640738688
GO:0001775	5.955529889384539
GO:0051641	1.4631861947079656
GO:0098743	7.728937479518804
GO:0001906	7.450804502511128
GO:0007163	5.860581485329276
GO:0051674	2.384540759447966
GO:0051716	0.8131937429995447
GO:0007049	4.079532087838333
GO:0022406	9.104576161150934
GO:0140253	7.885741559227675
GO:0016049	1.430280484751273
GO:0033059	1.7419318470595555
GO:0010118	10.03181981871562
GO:0034337	12.503125537641209
GO:0060352	13.962557156278505
GO:0007155	0.14183985115310635
GO:0061842	7.447296292778381
GO:0090618	12.962557156278505
GO:0007154	2.4496932648877836
GO:0044764	4.098107840832831
GO:0008219	5.351532358971154
GO:0044237	0.15474173622030132
GO:0071554	5.993890363083297
GO:0032196	11.104576161150934
GO:0006276	11.104576161150934
GO:0007059	5.826847870174107
GO:0045103	9.640629061391143
GO:0006457	7.168141289928401
GO:0043335	12.155202234220901
GO:0035637	5.875580165364884
GO:0097242	9.932460840675319
GO:0050817	6.99386138533946
GO:0003008	2.6848497424190705
GO:0042303	6.273297398112744
GO:0022608	7.702172685365548
GO:0007585	9.111430981720638
GO:0071684	8.33155679608514
GO:0007586	7.17401551909866
GO:0050879	8.18113995353204
GO:0032898	13.839351436283836
